datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,db13,17.1;251.4;21.2;16.5;16.0;16.2,15554.36,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,25393.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,88695.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16863.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,45916.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31407.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,33282.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,51163.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,25393.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,88695.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16863.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,45916.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31407.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,33282.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,51163.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,10867.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57330.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81357.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25826.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,18018.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,41997.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,19869.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,50191.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,21034.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,122124.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,28039.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58002.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,59303.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,121896.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,37950.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,118665.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13286.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,44976.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,28982.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39341.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53881.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,15821.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,56289.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,87919.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,28190.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,15556.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,39501.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,116005.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,15407.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,48430.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22931.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,160307.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,29008.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,67583.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,65046.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,225520.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,42079.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,138905.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,15296.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,47540.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,30686.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34462.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,57623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,16347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60611.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,85419.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27463.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,17500.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,42431.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,115637.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,25913.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,60164.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,28545.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,154352.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,27895.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,65513.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,50918.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,207976.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,30895.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,110867.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,16149.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,43134.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,31824.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,39825.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53444.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,12322.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,59686.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,25768.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,14360.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32999.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14901.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,20020.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22645.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,54286.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,52522.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,214617.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,34484.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,105145.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,12347.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41524.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29196.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34307.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,49971.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,11347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60568.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27725.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12677.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,37272.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14651.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,24498.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,21641.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58780.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,54154.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,200011.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,34484.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,105145.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,12347.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41524.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29196.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34307.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,49971.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,11347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60568.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27725.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12677.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,37272.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14651.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,24498.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,21641.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58780.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,54154.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,200011.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,34484.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,105145.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,12347.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41524.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29196.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,34307.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,49971.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,11347.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,60568.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,27725.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12677.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,37272.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,14651.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,24498.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,21641.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58780.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,54154.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,200011.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32981.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107666.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13849.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41360.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29713.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,37443.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13147.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,53847.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81791.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,22783.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12979.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32019.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,111752.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,13876.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,45885.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,15573.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,79127.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,20014.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,52209.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,44123.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,218893.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32981.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107666.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13849.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41360.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29713.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,37443.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13147.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,53847.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81791.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,22783.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12979.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32019.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,111752.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,13876.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,45885.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,15573.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,79127.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,20014.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,52209.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,44123.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,218893.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,32981.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,107666.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,13849.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,41360.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,29713.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,37443.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,53623.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,13147.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,53847.0,tpch,100
delta,trino,db18,18;256;20;18;16;16,81791.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,22783.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12979.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32019.0,tpch,100
delta,trino,db21,18;256;20;18;16;16,111752.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,13876.0,tpch,100
delta,trino,db3,18;256;20;18;16;16,45885.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,15573.0,tpch,100
delta,trino,db5,18;256;20;18;16;16,79127.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,20014.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,52209.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,44123.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,218893.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,27350.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,95404.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,11616.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,34764.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,25447.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,28509.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,47452.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,9110.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57501.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,22559.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12841.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32901.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,12179.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22531.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22764.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58444.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,57124.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,220602.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,27350.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,95404.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,11616.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,34764.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,25447.0,tpch,100
delta,trino,db14,18;256;20;18;16;16,28509.0,tpch,100
delta,trino,db15,18;256;20;18;16;16,47452.0,tpch,100
delta,trino,db16,18;256;20;18;16;16,9110.0,tpch,100
delta,trino,db17,18;256;20;18;16;16,57501.0,tpch,100
delta,trino,db19,18;256;20;18;16;16,22559.0,tpch,100
delta,trino,db2,18;256;20;18;16;16,12841.0,tpch,100
delta,trino,db20,18;256;20;18;16;16,32901.0,tpch,100
delta,trino,db22,18;256;20;18;16;16,12179.0,tpch,100
delta,trino,db4,18;256;20;18;16;16,22531.0,tpch,100
delta,trino,db6,18;256;20;18;16;16,22764.0,tpch,100
delta,trino,db7,18;256;20;18;16;16,58444.0,tpch,100
delta,trino,db8,18;256;20;18;16;16,57124.0,tpch,100
delta,trino,db9,18;256;20;18;16;16,220602.0,tpch,100
delta,trino,db1,18;256;20;18;16;16,27350.0,tpch,100
delta,trino,db10,18;256;20;18;16;16,95404.0,tpch,100
delta,trino,db11,18;256;20;18;16;16,11616.0,tpch,100
delta,trino,db12,18;256;20;18;16;16,34764.0,tpch,100
delta,trino,db13,18;256;20;18;16;16,25447.0,tpch,100
