datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_flat_q_01,spark.executor.memory=8g; spark.executor.cores=4; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=128m,11980.41,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,1288.8405770671106,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,2865.5277274621894,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,1257.0827791291724,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;18.0;26.0|1;0;1,3206.1538380435973,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,2249.019104777722,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,1675.6166058245176,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,2768.535992674304,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,7356.145557111516,ssb-flat,10
iceberg,spark,ssb_flat_q_21,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,1964.8523728444372,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,670.886203362024,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,532.1086880941989,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,1125.115420908739,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,2967.665622636537,ssb-flat,10
iceberg,spark,ssb_flat_q_22,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1112.9653436758351,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,675.3537011341874,ssb-flat,10
iceberg,spark,ssb_flat_q_22,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,3562.5836748918236,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,930.0921190420397,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,2490.55324639254,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,2454.7520849265497,ssb-flat,10
iceberg,spark,ssb_flat_q_22,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,3199.075667059832,ssb-flat,10
iceberg,spark,ssb_flat_q_23,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,6841.622739648698,ssb-flat,10
iceberg,spark,ssb_flat_q_23,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,9160.467330486408,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,10277.765997163862,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,8172.418228391882,ssb-flat,10
iceberg,spark,ssb_flat_q_23,32.0;25.0;290.0;72.0;21.0;17.0|1;0;0,16485.67465066209,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4931.0889736778545,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,4102.63994717728,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,3925.3571258599004,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0|1;1;1,5752.838565256878,ssb-flat,10
iceberg,spark,ssb_flat_q_25,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1296.128834643354,ssb-flat,10
iceberg,spark,ssb_flat_q_25,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,2063.779946838917,ssb-flat,10
iceberg,spark,ssb_flat_q_25,132.0;27.0;27.0;8.0;12.0;553.0|0;0;1,2230.2230943194245,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,1739.1071235274392,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,5002.592403886746,ssb-flat,10
iceberg,spark,ssb_flat_q_26,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4374.7681429709355,ssb-flat,10
iceberg,spark,ssb_flat_q_26,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,4401.42988642473,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,1244.8481527126849,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;116.0;549.0|0;1;0,1181.433946359657,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,4731.753115736214,ssb-flat,10
iceberg,spark,ssb_flat_q_27,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2585.8054191392416,ssb-flat,10
iceberg,spark,ssb_flat_q_27,8.0;12.0;553.0;132.0;27.0;27.0|0;1;0,1531.8334625488228,ssb-flat,10
iceberg,spark,ssb_flat_q_27,8.0;12.0;553.0;132.0;27.0;27.0|1;0;1,838.0264795825675,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;116.0;549.0;64.0;18.0;26.0|1;0;0,942.9274125621112,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0|1;1;0,1411.5202323447356,ssb-flat,10
iceberg,spark,ssb_flat_q_27,72.0;21.0;17.0;32.0;25.0;290.0|1;1;1,1873.2821658048565,ssb-flat,10
iceberg,spark,ssb_flat_q_27,72.0;21.0;17.0;72.0;21.0;17.0|0;0;1,1550.9998087182848,ssb-flat,10
iceberg,spark,ssb_flat_queries,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,363.58303300221706,ssb-flat,10
iceberg,spark,ssb_flat_queries,132.0;27.0;27.0;132.0;27.0;27.0|0;1;0,576.8858921308447,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;18.0;26.0|1;1;0,1010.3923083968119,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3620.52,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3378.79,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3093.9,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3350.5,ssb-flat,10
iceberg,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3729.29,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3299.6,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3488.82,ssb-flat,10
iceberg,spark,ssb_flat_q_17,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3177.57,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3247.37,ssb-flat,10
iceberg,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3491.88,ssb-flat,10
iceberg,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3105.19,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3213.52,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3580.45,ssb-flat,10
iceberg,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3613.32,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3427.83,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3523.71,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0;1;1;0,3191.68,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;116.0;549.0;64.0;18.0;26.0;1;0;0,3349.57,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;116.0;549.0;64.0;18.0;26.0;1;0;0,3287.1,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;116.0;549.0;64.0;18.0;26.0;1;0;0,3415.44,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;116.0;549.0;64.0;18.0;26.0;1;0;0,3536.46,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;116.0;549.0;64.0;18.0;26.0;1;0;0,3879.76,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2563.02,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2535.59,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2757.19,ssb-flat,10
iceberg,spark,ssb_flat_q_14,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2927.82,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2637.72,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,3048.59,ssb-flat,10
iceberg,spark,ssb_flat_q_02,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2615.33,ssb-flat,10
iceberg,spark,ssb_flat_q_15,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2851.3,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2624.48,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2730.96,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,3068.67,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2975.54,ssb-flat,10
iceberg,spark,ssb_flat_q_19,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2934.51,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2648.46,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2773.92,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2601.0,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2537.24,ssb-flat,10
iceberg,spark,ssb_flat_q_09,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2852.52,ssb-flat,10
iceberg,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,3016.42,ssb-flat,10
iceberg,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2646.34,ssb-flat,10
iceberg,spark,ssb_flat_q_03,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2937.17,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2606.99,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;116.0;549.0;1;1;0,2985.71,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,4026.84,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3451.28,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3722.44,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3700.93,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3629.16,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3863.09,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3432.06,ssb-flat,10
iceberg,spark,ssb_flat_q_02,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,4133.85,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3799.12,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,4152.96,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3603.56,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3666.76,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3604.5,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,4010.08,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3705.41,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,4020.03,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3944.49,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3466.92,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3805.84,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3955.34,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3575.61,ssb-flat,10
iceberg,spark,ssb_flat_q_03,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3966.55,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3846.98,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;72.0;21.0;17.0;0;0;1,3526.2,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2269.24,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2203.77,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2355.89,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2567.9,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2277.78,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2421.11,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2345.22,ssb-flat,10
iceberg,spark,ssb_flat_q_02,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2216.14,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2287.45,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2357.71,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2440.73,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2185.33,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2423.68,ssb-flat,10
iceberg,spark,ssb_flat_q_27,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2178.65,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2577.82,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2560.27,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2246.3,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2475.85,ssb-flat,10
iceberg,spark,ssb_flat_q_07,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2394.46,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2592.92,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2162.16,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2505.1,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2358.41,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2145.86,ssb-flat,10
iceberg,spark,ssb_flat_q_03,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2475.39,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2398.09,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;32.0;25.0;290.0;0;0;1,2401.42,ssb-flat,10
iceberg,spark,ssb_flat_q_26,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4426.79,ssb-flat,10
iceberg,spark,ssb_flat_q_05,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4663.54,ssb-flat,10
iceberg,spark,ssb_flat_queries,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4314.54,ssb-flat,10
iceberg,spark,ssb_flat_q_18,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4301.12,ssb-flat,10
iceberg,spark,ssb_flat_q_17,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4558.23,ssb-flat,10
iceberg,spark,ssb_flat_q_15,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4238.0,ssb-flat,10
iceberg,spark,ssb_flat_q_22,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4474.92,ssb-flat,10
iceberg,spark,ssb_flat_q_21,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4623.03,ssb-flat,10
iceberg,spark,ssb_flat_q_24,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4197.33,ssb-flat,10
iceberg,spark,ssb_flat_q_01,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,3856.37,ssb-flat,10
iceberg,spark,ssb_flat_q_13,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,3881.92,ssb-flat,10
iceberg,spark,ssb_flat_q_27,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4390.38,ssb-flat,10
iceberg,spark,ssb_flat_q_19,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4582.24,ssb-flat,10
iceberg,spark,ssb_flat_q_04,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4078.24,ssb-flat,10
iceberg,spark,ssb_flat_q_07,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,3970.1,ssb-flat,10
iceberg,spark,ssb_flat_q_20,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4050.47,ssb-flat,10
iceberg,spark,ssb_flat_q_23,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4034.53,ssb-flat,10
iceberg,spark,ssb_flat_q_12,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,3860.96,ssb-flat,10
iceberg,spark,ssb_flat_q_08,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4634.58,ssb-flat,10
iceberg,spark,ssb_flat_q_03,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4350.51,ssb-flat,10
iceberg,spark,ssb_flat_q_06,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,4007.69,ssb-flat,10
iceberg,spark,ssb_flat_q_10,132.0;27.0;27.0;8.0;12.0;553.0;0;0;1,3944.44,ssb-flat,10
iceberg,spark,ssb_flat_q_26,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4031.07,ssb-flat,10
iceberg,spark,ssb_flat_q_05,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4203.26,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4371.9,ssb-flat,10
iceberg,spark,ssb_flat_q_22,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4594.04,ssb-flat,10
iceberg,spark,ssb_flat_q_21,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4247.14,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4043.17,ssb-flat,10
iceberg,spark,ssb_flat_q_23,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4536.58,ssb-flat,10
iceberg,spark,ssb_flat_q_08,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4902.38,ssb-flat,10
iceberg,spark,ssb_flat_q_06,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4315.48,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4703.49,ssb-flat,10
iceberg,spark,ssb_flat_q_18,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4665.74,ssb-flat,10
iceberg,spark,ssb_flat_q_24,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4142.83,ssb-flat,10
iceberg,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4033.13,ssb-flat,10
iceberg,spark,ssb_flat_q_13,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4537.07,ssb-flat,10
iceberg,spark,ssb_flat_q_04,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4203.66,ssb-flat,10
iceberg,spark,ssb_flat_q_25,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4628.53,ssb-flat,10
iceberg,spark,ssb_flat_q_07,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4470.07,ssb-flat,10
iceberg,spark,ssb_flat_q_20,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4120.49,ssb-flat,10
iceberg,spark,ssb_flat_q_12,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4497.77,ssb-flat,10
iceberg,spark,ssb_flat_q_10,64.0;18.0;26.0;64.0;18.0;26.0;1;0;1,4223.21,ssb-flat,10
iceberg,spark,ssb_flat_q_26,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4166.81,ssb-flat,10
iceberg,spark,ssb_flat_q_05,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,3949.49,ssb-flat,10
iceberg,spark,ssb_flat_q_11,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4322.34,ssb-flat,10
iceberg,spark,ssb_flat_q_14,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4187.05,ssb-flat,10
iceberg,spark,ssb_flat_queries,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4395.85,ssb-flat,10
iceberg,spark,ssb_flat_q_18,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4404.13,ssb-flat,10
iceberg,spark,ssb_flat_q_17,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4113.33,ssb-flat,10
iceberg,spark,ssb_flat_q_15,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,3960.45,ssb-flat,10
iceberg,spark,ssb_flat_q_22,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4212.12,ssb-flat,10
iceberg,spark,ssb_flat_q_21,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4787.82,ssb-flat,10
iceberg,spark,ssb_flat_q_24,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4224.98,ssb-flat,10
iceberg,spark,ssb_flat_q_01,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4612.64,ssb-flat,10
iceberg,spark,ssb_flat_q_13,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4613.35,ssb-flat,10
iceberg,spark,ssb_flat_q_16,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4039.03,ssb-flat,10
iceberg,spark,ssb_flat_q_19,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4354.73,ssb-flat,10
iceberg,spark,ssb_flat_q_04,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4236.19,ssb-flat,10
iceberg,spark,ssb_flat_q_25,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4698.46,ssb-flat,10
iceberg,spark,ssb_flat_q_07,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4398.8,ssb-flat,10
iceberg,spark,ssb_flat_q_20,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4542.85,ssb-flat,10
iceberg,spark,ssb_flat_q_23,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4375.98,ssb-flat,10
iceberg,spark,ssb_flat_q_09,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4795.25,ssb-flat,10
iceberg,spark,ssb_flat_q_12,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4008.33,ssb-flat,10
iceberg,spark,ssb_flat_q_08,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4760.96,ssb-flat,10
iceberg,spark,ssb_flat_q_06,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4168.19,ssb-flat,10
iceberg,spark,ssb_flat_q_10,72.0;21.0;17.0;32.0;25.0;290.0;1;1;1,4404.92,ssb-flat,10
iceberg,spark,ssb_flat_q_01,64.0;18.0;26.0;64.0;116.0;549.0;0;1;0,2453.38,ssb-flat,10
iceberg,spark,ssb_flat_q_27,64.0;18.0;26.0;64.0;116.0;549.0;0;1;0,2263.61,ssb-flat,10
iceberg,spark,ssb_flat_q_16,64.0;18.0;26.0;64.0;116.0;549.0;0;1;0,2431.83,ssb-flat,10
iceberg,spark,ssb_flat_q_11,64.0;18.0;26.0;64.0;116.0;549.0;0;1;0,2244.46,ssb-flat,10
iceberg,spark,ssb_flat_queries,64.0;18.0;26.0;64.0;116.0;549.0;0;1;0,2537.76,ssb-flat,10
